datetime,demand_mw,nuclear_mw,wind_mw,solar_new_mw,solar_existing_mw,solar_total_mw,gas_mw,bath_discharge_mw,bath_charge_mw,bath_soc_mwh,na_discharge_mw,na_charge_mw,na_soc_mwh,ironair_discharge_mw,ironair_charge_mw,ironair_soc_mwh,curtailment_mwh,unserved_mwh
2035-07-20 11:00:00,19563.83410421174,3556.7,0.281218,28894.076524325537,4209.775328477754,33103.85185280329,0.0,0.0,3000.0,13105.074994153245,0.0,12935.733232362883,53922.755872797854,0.0,1161.2657342286698,5574.075524297615,0.0,0.0
2035-07-20 12:00:00,19785.360649124028,3556.7,0.0,28738.438672725417,4187.099387016469,32925.538059741884,0.0,0.0,3000.0,15505.074994153245,0.0,12535.611676389186,65204.80638154812,0.0,1161.2657342286698,6503.08811168055,0.0,0.0
2035-07-20 13:00:00,19911.88638727586,3556.7,0.0,23128.294759408705,3369.7192082242136,26498.01396763292,0.0,0.0,3000.0,17905.074994153245,0.0,5981.561846128388,70588.21204306367,0.0,1161.2657342286698,7432.100699063486,0.0,0.0
2035-07-20 14:00:00,20047.784402327823,3556.7,43.81800000000001,19331.30416111963,2816.5097180478374,22147.81387916747,0.0,0.0,3000.0,20305.074994153245,0.0,1539.2817426109755,71973.56561141355,0.0,1161.2657342286698,8361.113286446422,0.0,0.0
2035-07-20 15:00:00,20136.82103287911,3556.7,91.08510000000001,28272.391245333754,4119.197754649635,32391.58899998339,0.0,0.0,3000.0,22705.074994153245,0.0,11741.28733287561,82540.7242110016,0.0,1161.2657342286698,9290.125873829358,0.0,0.0
2035-07-20 16:00:00,20137.247045465476,3556.7,223.79000000000002,14473.97231995591,2108.811871053305,16582.784191009214,0.0,0.0,0.0,22705.074994153245,0.0,0.0,82540.7242110016,0.0,226.02714554374143,9470.94759026435,0.0,0.0
2035-07-20 17:00:00,20039.690163186795,3556.7,237.295,16252.711279157726,2367.9684971509023,18620.67977630863,0.0,0.0,0.0,22705.074994153245,0.0,1213.718878893163,83633.07120200542,0.0,1161.2657342286698,10399.960177647286,0.0,0.0
2035-07-20 18:00:00,19806.23526585615,3556.7,162.0,5736.902764803711,835.8485415103684,6572.75130631408,0.0,2096.0566676298877,0.0,20609.018326523357,6257.461557683515,0.0,77375.6096443219,1161.2657342286698,0.0,9238.694443418617,0.0,0.0
2035-07-20 19:00:00,19559.14796576167,3556.7,172.67900000000003,0.0,0.0,0.0,0.0,1726.96054370688,0.0,18882.05778281648,12941.542687826119,0.0,64434.06695649578,1161.2657342286698,0.0,8077.428709189948,0.0,0.0
2035-07-20 20:00:00,19381.500717245464,3556.7,141.879,0.0,0.0,0.0,11939.79811659818,0.0,0.0,18882.05778281648,3743.1236006472827,0.0,60690.943355848496,0.0,0.0,8077.428709189948,0.0,0.0
2035-07-20 21:00:00,19116.094875937088,3556.7,94.5995,0.0,0.0,0.0,0.0,1361.9869538822982,0.0,17520.07082893418,12941.542687826119,0.0,47749.400668022376,1161.2657342286698,0.0,6916.162974961278,0.0,0.0
2035-07-20 22:00:00,18886.474091883767,3556.7,26.0181,0.0,0.0,0.0,12224.0,0.0,0.0,17520.07082893418,3079.755991883767,0.0,44669.64467613861,0.0,0.0,6916.162974961278,0.0,0.0
2035-07-20 23:00:00,18803.401637541658,3556.7,6.9448300000000005,0.0,0.0,0.0,0.0,3000.0,0.0,14520.070828934176,11078.491073312987,0.0,33591.15360282562,1161.2657342286698,0.0,5754.897240732609,0.0,0.0
2035-07-21 00:00:00,18786.361134086867,3556.7,0.0,0.0,0.0,0.0,12224.0,2520.0708289341765,0.0,12000.0,0.0,0.0,33591.15360282562,485.5903051526893,0.0,5269.30693557992,0.0,0.0
2035-07-21 01:00:00,18882.21396602007,3556.7,0.0,0.0,0.0,0.0,11164.2482317914,3000.0,0.0,9000.0,0.0,0.0,33591.15360282562,1161.2657342286698,0.0,4108.0412013512505,0.0,0.0
2035-07-21 02:00:00,18926.945287588896,3556.7,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,6000.0,11208.979553360226,0.0,22382.174049465397,1161.2657342286698,0.0,2946.7754671225807,0.0,0.0
2035-07-21 03:00:00,18943.133765870953,3556.7,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0,11225.168031642283,0.0,11157.00601782311,1161.2657342286698,0.0,1785.509732893911,0.0,0.0
2035-07-21 04:00:00,18874.97175205178,3556.7,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,-0.0,11157.00601782311,0.0,0.0,1161.2657342286698,0.0,624.2439986652407,0.0,0.0
2035-07-21 05:00:00,18810.643851509943,3556.7,0.0,2099.7700192634,305.9298335813021,2405.699852844702,12224.0,0.0,0.0,0.0,-0.0,0.0,0.0,624.2439986652407,0.0,0.0,0.0,0.0
2035-07-21 06:00:00,18804.679675300766,3556.7,0.0,17860.102346509062,2602.1602787381885,20462.26262524725,0.0,2400.0,3000.0,0.0,11647.388419043507,12941.542687826119,0.0,0.0,1161.2657342286698,929.0125873829359,2158.8629469352054,0.0
2035-07-21 07:00:00,18891.586242920202,3556.7,0.0,25008.088077284832,3643.599133944282,28651.687211229113,0.0,2400.0,3000.0,0.0,11647.388419043507,12941.542687826119,0.0,0.0,1161.2657342286698,1858.0251747658717,10261.380965297632,0.0
2035-07-21 08:00:00,19111.834750073387,3556.7,0.0,28181.89547468221,4106.012807821528,32287.908282503737,0.0,-0.0,3000.0,2400.0,11647.388419043507,12941.542687826119,0.0,0.0,1161.2657342286698,2787.037762148808,11277.35352941907,0.0
2035-07-21 09:00:00,19413.4516612232,3556.7,6.13856,29140.815090844313,4245.7243552286245,33386.53944607294,0.0,0.0,3000.0,4800.0,1033.2034981852667,12941.542687826119,10614.18492085824,0.0,1161.2657342286698,3716.0503495317434,1466.3214209802118,0.0
2035-07-21 10:00:00,19809.21735396074,3556.7,10.280100000000001,29017.495770276197,4227.757121258879,33245.25289153508,0.0,0.0,3000.0,7200.0,99.79278448045079,12941.542687826119,22161.780555421297,0.0,1161.2657342286698,4645.062936914679,0.0,0.0
2035-07-21 11:00:00,20212.65127325293,3556.7,0.0,28843.029697123446,4202.337967620364,33045.36766474381,0.0,0.0,3000.0,9600.0,713.392030563904,12941.542687826119,33095.7769439009,0.0,1161.2657342286698,5574.075524297615,0.0,0.0
2035-07-21 12:00:00,20572.205896149037,3556.7,0.0,28665.08968627415,4176.412672275078,32841.50235854923,0.0,0.0,3000.0,12000.0,1276.8119596546003,12941.542687826119,43466.3534032898,0.0,1161.2657342286698,6503.08811168055,0.0,0.0
2035-07-21 13:00:00,20798.418579511395,3556.7,0.0,28617.509715830267,4169.480421454197,32786.99013728446,0.0,0.0,3000.0,14400.0,1557.5368642817175,12941.542687826119,53556.20495805159,0.0,1161.2657342286698,7432.100699063486,0.0,0.0
2035-07-21 14:00:00,20838.463762630156,3556.7,2.0738600000000003,28866.41472125803,4205.74509148448,33072.15981274251,0.0,0.0,3000.0,16800.0,1310.338511942433,12941.542687826119,63893.25486515266,0.0,1161.2657342286698,8361.113286446422,0.0,0.0
2035-07-21 15:00:00,20746.871056560653,3556.7,0.0,28398.64586493371,4137.592652380689,32536.2385173144,0.0,0.0,3000.0,19200.0,1756.7409613010404,12941.542687826119,73783.90232289513,0.0,1161.2657342286698,9290.125873829358,0.0,0.0
2035-07-21 16:00:00,20669.336765841348,3556.7,6.985810000000001,26353.326856777283,3839.5961584572865,30192.92301523457,0.0,0.0,3000.0,21600.0,4015.5363626615654,12941.542687826119,81415.75437927706,0.0,1161.2657342286698,10219.138461212295,0.0,0.0
2035-07-21 17:00:00,20478.48312714768,3556.7,97.87430000000002,21381.437943568926,3115.2077093183957,24496.64565288732,0.0,0.0,3000.0,24000.0,9430.071596315143,12941.542687826119,83633.07120200542,0.0,1161.2657342286698,11148.151048595231,0.0,0.0
2035-07-21 18:00:00,20131.70888184267,3556.7,181.47199999999998,8827.926566508784,1286.2009079962972,10114.127474505081,3938.1394079730817,1180.0042651358526,0.0,22819.995734864147,-0.0,0.0,83633.07120200542,1161.2657342286698,0.0,9986.885314366562,0.0,0.0
2035-07-21 19:00:00,19840.742285352102,3556.7,221.25,0.0,0.0,0.0,12224.0,3000.0,0.0,19819.995734864147,-0.0,0.0,83633.07120200542,838.7922853521013,0.0,9148.09302901446,0.0,0.0
2035-07-21 20:00:00,19630.292067685426,3556.7,277.05199999999996,0.0,0.0,0.0,0.0,3000.0,0.0,16819.995734864147,11635.274333456757,0.0,71997.79686854866,1161.2657342286698,0.0,7986.827294785791,0.0,0.0
2035-07-21 21:00:00,19338.473446022115,3556.7,226.02400000000003,0.0,0.0,0.0,12224.0,2170.4837117934453,0.0,14649.512023070702,0.0,0.0,71997.79686854866,1161.2657342286698,0.0,6825.561560557122,0.0,0.0
2035-07-21 22:00:00,19077.32773057743,3556.7,299.99500000000006,0.0,0.0,0.0,0.0,1259.8571533375361,0.0,13389.654869733165,12941.542687826119,0.0,59056.254180722535,1019.2328894137754,0.0,5806.328671143347,0.0,0.0
2035-07-21 23:00:00,18889.882192574725,3556.7,388.60400000000004,0.0,0.0,0.0,12224.0,1559.3124583460553,0.0,11830.34241138711,0.0,0.0,59056.254180722535,1161.2657342286698,0.0,4645.062936914677,0.0,0.0
2035-07-22 00:00:00,18826.832329791996,3556.7,378.73,0.0,0.0,0.0,0.0,3000.0,0.0,8830.34241138711,10730.136595563326,0.0,48326.11758515921,1161.2657342286698,0.0,3483.7972026860075,0.0,0.0
2035-07-22 01:00:00,18776.56284460036,3556.7,371.026,0.0,0.0,0.0,0.0,2299.455408635731,0.0,6530.887002751382,12549.38143596463,0.0,35776.736149194585,0.0,0.0,3483.7972026860075,0.0,0.0
2035-07-22 02:00:00,18828.962392723843,3556.7,563.993,0.0,0.0,0.0,12224.0,0.0,0.0,6530.887002751382,1323.0036584951717,0.0,34453.73249069941,1161.2657342286698,0.0,2322.5314684573377,0.0,0.0
2035-07-22 03:00:00,18863.89542480617,3556.7,673.5000000000001,0.0,0.0,0.0,0.0,530.8870027513822,0.0,6000.0,12941.542687826119,0.0,21512.189802873283,1161.2657342286698,0.0,1161.2657342286698,0.0,0.0
2035-07-22 04:00:00,18894.142318438422,3556.7,619.04,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0,11718.40231843842,0.0,9793.78748443486,0.0,0.0,1161.2657342286698,0.0,0.0
2035-07-22 05:00:00,18898.40244430212,3556.7,575.407,708.0775690874952,103.16465655109289,811.2422256385881,0.0,3000.0,0.0,0.0,9793.78748443486,0.0,0.0,1161.2657342286698,0.0,0.0,0.0,0.0
2035-07-22 06:00:00,18820.868153582822,3556.7,415.44000000000005,11947.475493114911,1740.7092947291133,13688.184787844024,1160.5433657387966,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2035-07-22 07:00:00,18817.034040305494,3556.7,309.14300000000003,22890.121184639545,3335.018073612265,26225.13925825181,0.0,2386.673607109864,3000.0,13.326392890136049,0.0,9499.356090827516,8549.420481744764,0.0,1161.2657342286698,929.0125873829359,0.0,0.0
2035-07-22 08:00:00,18998.941414685396,3556.7,249.994,23906.22243951796,3483.06080446131,27389.28324397927,0.0,0.0,3000.0,2413.326392890136,4707.782592340756,12743.552687405958,15310.835308069372,0.0,1161.2657342286698,1858.0251747658717,0.0,0.0
2035-07-22 09:00:00,19303.540413939794,3556.7,222.06300000000005,27505.778923165122,4007.50477018427,31513.283693349393,0.0,0.0,3000.0,4813.326392890136,0.0,11827.24054518093,25955.351798732212,0.0,1161.2657342286698,2787.037762148808,0.0,0.0
2035-07-22 10:00:00,19641.36839493104,3556.7,280.224,28710.847049143915,4183.079374951773,32893.92642409569,0.0,13.326392890136049,3000.0,7200.0,0.0,12941.542687826119,37602.74021777572,0.0,1161.2657342286698,3716.0503495317434,0.0,0.0
2035-07-22 11:00:00,19975.788275231327,3556.7,300.39200000000005,28394.987009035514,4137.059568678301,32532.046577713816,0.0,0.0,3000.0,9600.0,689.4581195723022,12941.542687826119,48560.67051724692,0.0,1161.2657342286698,4645.062936914679,0.0,0.0
2035-07-22 12:00:00,20248.862343094363,3556.7,571.4210000000002,24868.7449002299,3623.2972748949473,28492.042175124847,0.0,0.0,3000.0,12000.0,4731.507590024303,12941.542687826119,55476.551346266126,0.0,1161.2657342286698,5574.075524297615,0.0,0.0
2035-07-22 13:00:00,20461.868636279258,3556.7,771.6680000000001,25223.843875509807,3675.0340695989603,28898.87794510877,0.0,0.0,3000.0,14400.0,0.0,8604.11157460084,63220.25176340688,0.0,1161.2657342286698,6503.08811168055,0.0,0.0
2035-07-22 14:00:00,20659.112463768477,3556.7,974.8760000000001,23998.739032469617,3496.540178690655,27495.279211160272,0.0,0.0,3000.0,16800.0,0.0,7206.477013163127,69706.08107525369,0.0,1161.2657342286698,7432.100699063486,0.0,0.0
2035-07-22 15:00:00,20822.701296934472,3556.7,1308.6100000000001,27051.835977465165,3941.3667224174433,30993.202699882608,0.0,0.0,3000.0,19200.0,2066.9970191066514,12941.542687826119,79286.47247519055,0.0,1161.2657342286698,8361.113286446422,0.0,0.0
2035-07-22 16:00:00,20832.925599007347,3556.7,1469.79,20345.51589630436,2964.277151869049,23309.79304817341,0.0,0.0,3000.0,21600.0,0.0,3342.091714937396,82294.3550186342,0.0,1161.2657342286698,9290.125873829358,0.0,0.0
2035-07-22 17:00:00,20645.90607359101,3556.7,1763.57,18307.080635657785,2667.2835981299445,20974.364233787728,0.0,0.0,3000.0,24000.0,0.0,1487.4624259680509,83633.07120200542,0.0,1161.2657342286698,10219.138461212295,0.0,0.0
2035-07-22 18:00:00,20347.271250545786,3556.7,2004.1300000000003,7614.291845810435,1109.3781775422337,8723.670023352668,0.0,3000.0,0.0,21000.0,1901.5054929644452,0.0,81731.56570904098,1161.2657342286698,0.0,9057.872726983625,0.0,0.0
2035-07-22 19:00:00,20003.479093345362,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,18000.0,10170.193359116693,0.0,71561.37234992429,1161.2657342286698,0.0,7896.606992754956,0.0,0.0
2035-07-22 20:00:00,19746.59350376438,3556.7,2111.88,0.0,0.0,0.0,0.0,3000.0,0.0,15000.0,9916.747769535708,0.0,61644.62458038858,1161.2657342286698,0.0,6735.341258526287,0.0,0.0
