datetime,demand_mw,nuclear_mw,wind_mw,solar_new_mw,solar_existing_mw,solar_total_mw,gas_mw,bath_net_mw,na_net_mw,ironair_net_mw,bath_soc_mwh,na_soc_mwh,ironair_soc_mwh,total_storage_soc_pct,curtailment_mwh,unserved_mwh
2045-07-23 12:00:00,20933.22849009994,3556.7,215.57000000000002,88826.01709070269,3876.924050286361,92702.94114098905,0.0,-3000.0,-9019.124543205377,-63522.858107683736,14400.0,301716.9188337415,5084368.756341351,81,-0.0,0.0
2045-07-23 13:00:00,21160.890961393805,3556.7,233.464,89276.87705970336,3896.6024048313493,93173.47946453471,0.0,-3000.0,-9279.894395457166,-63522.858107683736,16800.0,305752.86101993214,5135187.042827498,82,-0.0,0.0
2045-07-23 14:00:00,21299.48882571706,3556.7,311.85300000000007,89963.34029375657,3926.5639623671404,93889.90425612371,0.0,-3000.0,-9936.11032272291,-63522.858107683736,19200.0,310445.01913338853,5186005.329313645,82,-0.0,0.0
2045-07-23 15:00:00,21438.56297136101,3556.7,512.4590000000001,89425.24940702175,3903.0783039041257,93328.32771092588,0.0,-3000.0,-9436.06563188113,-63522.858107683736,21600.0,314637.13255600317,5236823.615799792,83,-0.0,0.0
2045-07-23 16:00:00,21542.392299273273,3556.7,1081.39,83172.54603163188,3630.17114348735,86802.71717511922,0.0,-3000.0,-3375.5567681622124,-63522.858107683736,24000.0,312768.73711489886,5287641.902285939,84,-0.0,0.0
2045-07-23 17:00:00,21458.566786830343,3556.7,1637.75,68445.22917951598,2987.378741326024,71432.60792084201,0.0,0.0,-7112.3476503708225,-48056.143483640844,24000.0,314637.13255600317,5322993.474148043,85,-0.0,0.0
2045-07-23 18:00:00,21181.847339504537,3556.7,1978.51,30536.591155176982,1332.8082080093507,31869.399363186334,0.0,0.0,-5243.952209266514,-10978.809814415283,24000.0,314637.13255600317,5321267.712340922,85,-0.0,0.0
2045-07-23 19:00:00,20857.97604142958,3556.7,2036.06,0.0,0.0,0.0,0.0,3000.0,0.0,12265.21604142958,21000.0,309393.1803467367,5298750.967886241,84,-0.0,0.0
2045-07-23 20:00:00,20609.35719202499,3556.7,2115.32,0.0,0.0,0.0,0.0,0.0,0.0,14937.337192024992,21000.0,304149.2281374702,5274096.526511084,84,-0.0,0.0
2045-07-23 21:00:00,20317.87302375753,3556.7,2115.32,0.0,0.0,0.0,0.0,0.0,0.0,14645.853023757532,21000.0,298905.2759282037,5249675.272470541,83,-0.0,0.0
2045-07-23 22:00:00,20069.254174352933,3556.7,2115.32,0.0,0.0,0.0,0.0,-0.0,0.0,14397.234174352932,21000.0,293661.32371893723,5225452.913509522,83,-0.0,0.0
2045-07-23 23:00:00,19901.126868146377,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11229.10686814638,18000.0,288417.37150967075,5203765.056393467,82,-0.0,0.0
2045-07-24 00:00:00,19843.496828341864,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11171.476828341867,15000.0,283173.41930040426,5182123.303309256,82,-0.0,0.0
2045-07-24 01:00:00,19873.026270225164,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11201.00627022516,12000.0,277929.4670911378,5160457.9266715385,81,-0.0,0.0
2045-07-24 02:00:00,19948.755000216224,3556.7,2113.56,0.0,0.0,0.0,0.0,3000.0,0.0,11278.495000216222,9000.0,272685.5148818713,5138730.559049828,81,-0.0,0.0
2045-07-24 03:00:00,20008.29016530353,3556.7,1611.05,0.0,0.0,0.0,0.0,3000.0,0.0,11840.54016530353,6000.0,267441.5626726048,5116553.555296048,81,-0.0,0.0
2045-07-24 04:00:00,20016.386947755404,3556.7,1091.51,0.0,0.0,0.0,0.0,3000.0,0.0,12368.176947755404,3000.0,262197.6104633383,5093954.442116306,80,-0.0,0.0
2045-07-24 05:00:00,20055.44201605268,3556.7,813.256,4778.494242169043,208.56343511049016,4987.057677279533,0.0,3000.0,0.0,7698.428338773141,0.0,256953.6582540718,5075091.1278237505,80,-0.0,0.0
2045-07-24 06:00:00,19944.944749650633,3556.7,615.284,51456.67636926464,2245.8918309946907,53702.56820025933,0.0,-3000.0,0.0,-34929.6074506087,2400.0,251709.70604480532,5097316.163652822,80,-0.0,0.0
2045-07-24 07:00:00,19851.593610793738,3556.7,165.886,75329.92848725308,3287.8701648905912,78617.79865214367,0.0,-3000.0,0.0,-59488.79104134994,4800.0,246465.75383553884,5144100.383072635,81,-0.0,0.0
2045-07-24 08:00:00,20038.772169828233,3556.7,36.327200000000005,86200.55441535683,3762.3324056020815,89962.88682095891,0.0,-3000.0,-52439.52209266505,-18077.619758465633,7200.0,293661.3237189374,5149473.431209564,81,-0.0,0.0
2045-07-24 09:00:00,20393.601753748586,3556.7,35.8934,88804.32381339486,3875.977219714881,92680.30103310975,0.0,-3000.0,-9356.434571677419,-63522.858107683736,9600.0,297773.80608134833,5200291.717695711,82,-0.0,0.0
2045-07-24 10:00:00,20738.90571125497,3556.7,115.76000000000002,87527.87212699332,3820.2648687154497,91348.13699570876,0.0,-3000.0,-7758.833176770066,-63522.858107683736,12000.0,300288.68704885186,5251110.004181858,83,-0.0,0.0
2045-07-24 11:00:00,21117.07307988955,3556.7,103.78200000000001,83016.84340369733,3623.375305030292,86640.21870872763,0.0,-3000.0,-2660.7695211543396,-63522.858107683736,14400.0,297705.50436073967,5301928.290668005,84,-0.0,0.0
2045-07-24 12:00:00,21396.650215139547,3556.7,11.289600000000002,86230.19486746953,3763.626100686256,89993.8209681558,0.0,-3000.0,-20589.99912027744,-48575.1612327388,16800.0,313051.5512717506,5337798.880279208,85,-0.0,0.0
2045-07-24 13:00:00,21578.113398325655,3556.7,0.0,86672.3814420516,3782.9258939434553,90455.30733599505,0.0,-3000.0,-5911.035829985667,-63522.858107683736,19200.0,313718.63489246974,5388617.166765355,86,-0.0,0.0
2045-07-24 14:00:00,21723.85548245939,3556.7,0.0,87052.92812682525,3799.5353361179164,90852.46346294317,0.0,-3000.0,-6162.44987280004,-63522.858107683736,21600.0,314637.1325560033,5439435.453251502,86,-0.0,0.0
2045-07-24 15:00:00,21865.31103470683,3556.7,120.31200000000001,85351.43186649513,3725.27137619714,89076.70324269227,0.0,-2121.593891035198,-5243.9522092665065,-63522.858107683736,23297.27511282816,314637.1325560033,5490253.7397376485,87,-0.0,0.0
2045-07-24 16:00:00,21932.46670092531,3556.7,656.362,77686.48375663061,3390.7250051605265,81077.20876179113,0.0,0.0,-5243.952209266514,-58113.85185159931,23297.27511282816,314637.1325560033,5535663.019967711,88,-0.0,0.0
2045-07-24 17:00:00,21803.87074433673,3556.7,1204.74,54654.02944223367,2385.444356615566,57039.473798849234,0.0,-878.4061089648021,-5243.952209266514,-33874.68473628118,24000.0,314637.1325560033,5556833.133082455,88,-0.0,0.0
2045-07-24 18:00:00,21506.671200220888,3556.7,1986.7700000000002,22233.477811870704,970.4083068627411,23203.886118733444,0.0,0.0,-5243.952209266514,-1996.7327092460473,24000.0,314637.1325560033,5546125.2941701645,88,-0.0,0.0
2045-07-24 19:00:00,21189.467840635712,3556.7,2115.32,0.0,0.0,0.0,0.0,0.0,0.0,15517.447840635708,24000.0,309393.1803467368,5521006.764276119,87,-0.0,0.0
2045-07-24 20:00:00,20887.50548331289,3556.7,2115.11,0.0,0.0,0.0,0.0,-0.0,0.0,15215.695483312891,24000.0,304149.2281374703,5496129.636267931,87,-0.0,0.0
2045-07-24 21:00:00,20458.376013363577,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11786.356013363576,21000.0,298905.27592820383,5473995.979835703,87,-0.0,0.0
2045-07-24 22:00:00,20134.98099660932,3556.7,2115.32,0.0,0.0,0.0,0.0,0.0,0.0,14462.960996609327,21000.0,293661.32371893735,5449721.0394168785,86,-0.0,0.0
2045-07-24 23:00:00,19940.181936443652,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11268.161936443648,18000.0,288417.37150967086,5428001.938246187,86,-0.0,0.0
2045-07-25 00:00:00,19891.601241732405,3556.7,2019.9900000000002,0.0,0.0,0.0,0.0,3000.0,0.0,11314.911241732407,15000.0,283173.4193004044,5406245.437631263,85,-0.0,0.0
2045-07-25 01:00:00,19837.305171172782,3556.7,2083.6200000000003,0.0,0.0,0.0,0.0,3000.0,0.0,11196.985171172782,12000.0,277929.4670911379,5384583.277872788,85,-0.0,0.0
2045-07-25 02:00:00,19844.925672303958,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11172.905672303961,9000.0,272685.5148818714,5362940.381713407,84,-0.0,0.0
2045-07-25 03:00:00,19846.83079758675,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11174.810797586746,6000.0,267441.5626726049,5341295.9614538,84,-0.0,0.0
2045-07-25 04:00:00,19834.923764569292,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11162.903764569288,3000.0,262197.61046333844,5319661.0668206075,83,-0.0,0.0
2045-07-25 05:00:00,19850.64104815234,3556.7,2115.32,2057.646776077212,89.8086003903795,2147.4553764675916,0.0,3000.0,0.0,9031.16567168475,0.0,256953.65825407192,5299731.562661722,83,-0.0,0.0
2045-07-25 06:00:00,19920.654402295015,3556.7,2085.34,37479.62401152001,1635.845673206044,39115.46968472606,0.0,-3000.0,-21836.85528243104,0.0,2400.0,273546.5613272365,5287026.991040185,83,-0.0,0.0
2045-07-25 07:00:00,20121.645119629764,3556.7,1971.5600000000002,66653.24360095167,2909.165260469305,69562.40886142098,0.0,-3000.0,0.0,-51969.02374179121,4800.0,268302.60911797,5326291.44316044,84,-0.0,0.0
2045-07-25 08:00:00,20451.231793553103,3556.7,1516.96,79218.22660673058,3457.5798624299105,82675.80646916048,0.0,-3000.0,-775.3765679236458,-63522.858107683736,7200.0,263834.03347662714,5377109.729646587,84,-0.0,0.0
2045-07-25 09:00:00,20868.454230484953,3556.7,1182.9,85119.2676473828,3715.1382747233515,88834.40592210616,0.0,-3000.0,-6182.693583937471,-63522.858107683736,9600.0,264772.7748512981,5427928.016132734,85,-0.0,0.0
2045-07-25 10:00:00,21363.310522690652,3556.7,811.9440000000001,89459.07695723593,3904.5547501896067,93363.63170742553,0.0,-3000.0,-51797.815468552086,-21571.1497161828,12000.0,311326.63811058365,5436794.59422738,86,-0.0,0.0
2045-07-25 11:00:00,21838.639280747717,3556.7,641.815,88839.89909515958,3877.5299479580995,92717.42904311768,0.0,-3000.0,-8554.446654686217,-63522.858107683736,14400.0,314637.13255600334,5487612.880713527,87,-0.0,0.0
2045-07-25 12:00:00,22182.038112971306,3556.7,822.5550000000001,83329.88122562176,3637.0382373582024,86966.91946297996,0.0,-3000.0,-2641.2782423249228,-63522.858107683736,16800.0,312034.45858906175,5538431.167199674,88,-0.0,0.0
2045-07-25 13:00:00,22418.74992935844,3556.7,996.203,83787.3772878046,3657.0062325974445,87444.38352040204,0.0,-3000.0,-7846.626176208112,-58731.910414835496,19200.0,314637.13255600334,5584458.505992973,88,-0.0,0.0
2045-07-25 14:00:00,22514.95875613953,3556.7,1105.23,80120.75006971265,3496.971642385664,83617.72171209831,0.0,-2241.834848275051,0.0,-63522.858107683736,20993.467878620042,309393.1803467368,5635276.79247912,89,-0.0,0.0
2045-07-25 15:00:00,22601.165675185955,3556.7,1885.7900000000002,69725.30468374645,3043.2492584456418,72768.5539421921,0.0,-758.1651517249484,0.0,-54851.713115281185,21600.0,304149.2281374703,5677423.933972864,90,-0.0,0.0
2045-07-25 16:00:00,22554.490105757504,3556.7,2115.32,62218.753524350825,2715.6163229865556,64934.36984733738,0.0,0.0,0.0,-48051.89974157988,21600.0,298905.27592820383,5712771.262092908,90,-0.0,0.0
2045-07-25 17:00:00,22469.712030673178,3556.7,2115.32,47233.74334517418,2061.5765690920107,49295.31991426619,0.0,-3000.0,-20975.808837066026,-8521.819046526987,24000.0,314637.13255600334,5708588.509517898,90,-0.0,0.0
2045-07-25 18:00:00,22172.988767878036,3556.7,2115.32,10938.657375006827,477.43155940113706,11416.088934407964,0.0,-0.0,0.0,5084.87983347007,24000.0,309393.1803467368,5691816.034029584,90,-0.0,0.0
2045-07-25 19:00:00,21759.100300191072,3556.7,2115.32,0.0,0.0,0.0,0.0,0.0,0.0,16087.080300191068,24000.0,304149.2281374703,5666241.798167895,90,-0.0,0.0
2045-07-25 20:00:00,21310.443296093123,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,12638.423296093126,21000.0,298905.27592820383,5643426.487909483,89,-0.0,0.0
2045-07-25 21:00:00,20766.53002785548,3556.7,2115.32,0.0,0.0,0.0,0.0,0.0,0.0,15094.510027855475,21000.0,293661.32371893735,5618646.308265661,89,-0.0,0.0
2045-07-25 22:00:00,20382.64728337252,3556.7,2115.32,0.0,0.0,0.0,0.0,0.0,0.0,14710.627283372523,21000.0,288417.37150967086,5594173.234817426,88,-0.0,0.0
2045-07-25 23:00:00,20103.546429443224,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11431.526429443227,18000.0,283173.4193004044,5572323.442052334,88,-0.0,0.0
2045-07-26 00:00:00,19961.614595875082,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11289.594595875082,15000.0,277929.4670911379,5550587.194754097,87,-0.0,0.0
2045-07-26 01:00:00,19887.79099116682,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11215.77099116682,12000.0,272685.5148818714,5528910.006339626,87,-0.0,0.0
2045-07-26 02:00:00,19858.261549283518,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11186.241549283513,9000.0,267441.5626726049,5507256.441478662,86,-0.0,0.0
2045-07-26 03:00:00,19843.496828341864,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11171.476828341867,6000.0,262197.61046333844,5485614.6883944515,86,-0.0,0.0
2045-07-26 04:00:00,19861.119237207706,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11189.099237207709,3000.0,256953.65825407192,5463958.837383148,86,-0.0,0.0
2045-07-26 05:00:00,19887.79099116682,3556.7,2115.32,1747.7391693822256,76.28229027185188,1824.0214596540775,0.0,3000.0,0.0,9391.749531512745,0.0,251709.70604480544,5443740.866136401,85,-0.0,0.0
2045-07-26 06:00:00,19997.335694927464,3556.7,2115.32,30545.747521343426,1333.2078492109556,31878.95537055438,0.0,-3000.0,0.0,-14553.639675626917,2400.0,246465.75383553896,5445589.934190491,85,-0.0,0.0
2045-07-26 07:00:00,20236.428917918092,3556.7,2115.32,61258.40731154368,2673.700795858602,63932.10810740228,0.0,-3000.0,0.0,-46367.699189484185,4800.0,241221.80162627247,5479253.061758439,86,-0.0,0.0
2045-07-26 08:00:00,20549.82202693768,3556.7,2046.0000000000005,79008.2228355017,3448.4139817792366,82456.63681728093,0.0,-3000.0,-986.6566826595226,-63522.858107683736,7200.0,236964.5060996655,5530071.348244586,86,-0.0,0.0
2045-07-26 09:00:00,20989.905967263054,3556.7,1281.34,82988.675595572,3622.14588535865,86610.82148093065,0.0,-3000.0,-52439.52209266505,-15019.43342100254,9600.0,284160.0759830641,5532386.2100440515,87,-0.0,0.0
2045-07-26 10:00:00,21479.04688362038,3556.7,584.4750000000001,79975.7408734576,3490.6425323018484,83466.38340575945,0.0,-3000.0,0.0,-63128.51152213907,12000.0,278916.12377379753,5582810.149944654,88,-0.0,0.0
2045-07-26 11:00:00,21940.08720205649,3556.7,349.331,78522.49806683364,3427.2139088822823,81949.71197571592,0.0,-3000.0,0.0,-60915.655773659426,14400.0,273672.17156453105,5631021.234096777,88,-0.0,0.0
2045-07-26 12:00:00,22285.867440883572,3556.7,590.147,69831.99815416183,3047.906030132697,72879.90418429453,0.0,-3000.0,-10802.280076292664,-40938.603667118296,16800.0,279230.4994315572,5659255.266142358,89,-0.0,0.0
2045-07-26 13:00:00,22515.911318780927,3556.7,506.13599999999997,64653.728867527876,2821.8939067284646,67475.62277425634,0.0,-3000.0,0.0,-46022.54745547542,19200.0,273986.54722229065,5692573.2419762965,89,-0.0,0.0
2045-07-26 14:00:00,22513.529912177437,3556.7,226.40000000000003,64796.82781363233,2828.139641524346,67624.96745515667,0.0,-3000.0,-45894.53754297924,0.0,21600.0,314637.1325560034,5679868.670354759,90,-0.0,0.0
2045-07-26 15:00:00,22397.317269927007,3556.7,0.0,71183.6034742862,3106.8985566886763,74290.50203097487,0.0,-3000.0,-5243.952209266514,-47205.932551781356,24000.0,314637.1325560034,5714370.031285004,90,-0.0,0.0
2045-07-26 16:00:00,22285.867440883572,3556.7,0.0,39371.36958649259,1718.413305492707,41089.7828919853,0.0,0.0,-5243.952209266514,-17116.663241835216,24000.0,314637.1325560034,5718782.122905302,91,-0.0,0.0
2045-07-26 17:00:00,21909.605197531782,3556.7,0.0,16803.823638494636,733.4241715952069,17537.247810089844,0.0,0.0,0.0,815.657387441941,24000.0,309393.1803467369,5705425.025373811,90,-0.0,0.0
2045-07-26 18:00:00,21370.93102382183,3556.7,0.0,5752.511184202466,251.0756385350767,6003.586822737543,0.0,-0.0,0.0,11810.644201084287,24000.0,304149.22813747043,5683271.938391406,90,-0.0,0.0
2045-07-26 19:00:00,20983.238028773278,3556.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17426.53802877327,24000.0,298905.27592820395,5656626.136346851,89,-0.0,0.0
2045-07-26 20:00:00,20641.744321832484,3556.7,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,14085.04432183248,21000.0,293661.32371893746,5632653.529267848,89,-0.0,0.0
2045-07-26 21:00:00,20329.303775454293,3556.7,45.6532,0.0,0.0,0.0,0.0,0.0,0.0,16726.95057545429,21000.0,288417.371509671,5606567.397185947,88,-0.0,0.0
2045-07-26 22:00:00,20031.151668697057,3556.7,127.52200000000002,0.0,0.0,0.0,0.0,3000.0,0.0,13346.929668697063,18000.0,283173.4193004045,5583185.281829452,88,-0.0,0.0
2045-07-26 23:00:00,19897.31661758079,3556.7,42.24750000000001,0.0,0.0,0.0,0.0,0.0,0.0,16298.36911758079,18000.0,277929.467091138,5557442.01491385,87,-0.0,0.0
2045-07-27 00:00:00,19847.78336022815,3556.7,61.193000000000005,0.0,0.0,0.0,0.0,3000.0,0.0,13229.89036022815,15000.0,272685.5148818715,5534153.531004131,87,-0.0,0.0
2045-07-27 01:00:00,19877.78908343215,3556.7,46.02980000000001,0.0,0.0,0.0,0.0,3000.0,0.0,13275.059283432143,12000.0,267441.56267260504,5510828.911955848,87,-0.0,0.0
2045-07-27 02:00:00,19926.369778143395,3556.7,187.93300000000002,0.0,0.0,0.0,0.0,3000.0,0.0,13181.736778143386,9000.0,262197.61046333855,5487578.950911797,86,-0.0,0.0
2045-07-27 03:00:00,19948.755000216224,3556.7,443.08900000000006,0.0,0.0,0.0,0.0,3000.0,0.0,12948.966000216227,6000.0,256953.65825407204,5464515.206490086,86,-0.0,0.0
2045-07-27 04:00:00,19903.508274749867,3556.7,409.669,0.0,0.0,0.0,0.0,3000.0,0.0,12937.139274749868,3000.0,251709.70604480556,5441460.923448749,85,-0.0,0.0
2045-07-27 05:00:00,19847.307078907448,3556.7,555.438,2162.5955038988473,94.38922057650335,2256.9847244753505,0.0,3000.0,0.0,10478.184354432095,0.0,246465.75383553907,5420373.804343666,85,-0.0,0.0
2045-07-27 06:00:00,19886.362147204723,3556.7,167.99500000000003,43555.95005142108,1901.0546213616115,45457.00467278269,0.0,0.0,0.0,-29295.33752557797,0.0,241221.8016262726,5436964.570247707,85,-0.0,0.0
2045-07-27 07:00:00,19993.52544436188,3556.7,51.510999999999996,69552.42410289802,3035.7036664707775,72588.12776936879,0.0,-3000.0,-52439.52209266505,-763.2912323418641,2400.0,288417.37150967115,5425023.289858512,85,-0.0,0.0
2045-07-27 08:00:00,20208.328319996886,3556.7,32.8421,81560.64796517027,3559.8178102506035,85120.46577542087,0.0,-3000.0,-1978.8214477402507,-63522.858107683736,4800.0,285152.2407481449,5475841.576344659,86,-0.0,0.0
2045-07-27 09:00:00,20456.94716940148,3556.7,3.2708299999999997,79791.25279845684,3482.590316539083,83273.84311499592,0.0,-3000.0,-31868.560543861968,-31508.30623173248,7200.0,311776.8490827404,5494645.310954854,87,-0.0,0.0
2045-07-27 10:00:00,20715.567926540745,3556.7,0.0,87947.38660706971,3838.575109684498,91785.96171675422,0.0,-3000.0,-8104.235682529725,-63522.858107683736,9600.0,314637.1325560036,5545463.597441001,88,-0.0,0.0
2045-07-27 11:00:00,21040.391787257096,3556.7,0.0,79032.71598612465,3449.4830163687357,82482.19900249338,0.0,-3000.0,0.0,-61998.507215236285,12000.0,309393.18034673703,5594757.5330347,88,-0.0,0.0
2045-07-27 12:00:00,21266.149133268165,3556.7,0.0,77392.43787277072,3377.8910000304754,80770.3288728012,0.0,0.0,0.0,-63060.87973953303,12000.0,304149.22813747055,5645113.841152696,89,-0.0,0.0
2045-07-27 13:00:00,21478.094320978977,3556.7,0.0,82153.32108385922,3585.6857793779045,85739.00686323713,0.0,-3000.0,-1294.7544345744172,-63522.858107683736,14400.0,300200.03036277846,5695932.127638843,90,-0.0,0.0
2045-07-27 14:00:00,21671.940818503255,3556.7,0.0,56239.686228237464,2454.6523559214515,58694.33858415892,0.0,-3000.0,-5247.765919048252,-32331.331846607412,16800.0,300203.8440725602,5715558.887863914,90,-0.0,0.0
2045-07-27 15:00:00,21839.591843389113,3556.7,16.4841,42176.694159071696,1840.855250550149,44017.549409621846,0.0,-3000.0,0.0,-22751.141666232732,19200.0,294959.8918632937,5725605.45790861,90,-0.0,0.0
2045-07-27 16:00:00,21891.98278866594,3556.7,187.41500000000002,44142.4093118687,1926.6513787735853,46069.06069064228,0.0,-3000.0,-24921.19290197635,0.0,21600.0,314637.1325560035,5712900.886287073,90,-0.0,0.0
2045-07-27 17:00:00,21787.677179432983,3556.7,169.44700000000003,27919.265261713466,1218.5717034788777,29137.836965192342,0.0,-3000.0,-5243.952209266514,-2832.3545764928494,24000.0,314637.1325560035,5703028.669242029,90,-0.0,0.0
2045-07-27 18:00:00,21452.851410981963,3556.7,201.477,7202.016123796671,314.34111801259627,7516.357241809267,0.0,-0.0,0.0,10178.317169172697,24000.0,309393.18034673703,5682181.443885154,90,-0.0,0.0
2045-07-27 19:00:00,21138.505739320975,3556.7,436.644,0.0,0.0,0.0,0.0,-0.0,0.0,17145.161739320974,24000.0,304149.22813747055,5655760.74287216,89,-0.0,0.0
2045-07-27 20:00:00,20769.86399710037,3556.7,296.15200000000004,0.0,0.0,0.0,0.0,3000.0,0.0,13917.011997100373,21000.0,298905.27592820406,5631922.561652943,89,-0.0,0.0
2045-07-27 21:00:00,20404.55622412465,3556.7,124.78200000000001,0.0,0.0,0.0,0.0,0.0,0.0,16723.074224124648,21000.0,293661.3237189376,5605839.530652106,88,-0.0,0.0
2045-07-27 22:00:00,20085.92402057738,3556.7,0.616006,0.0,0.0,0.0,0.0,3000.0,0.0,13528.608014577374,18000.0,288417.3715096711,5582312.072618906,88,-0.0,0.0
2045-07-27 23:00:00,19915.89158908803,3556.7,21.857799999999997,0.0,0.0,0.0,0.0,0.0,0.0,16337.333789088036,18000.0,283173.4193004046,5556537.633966099,88,-0.0,0.0
2045-07-28 00:00:00,19864.929487773294,3556.7,0.397049,0.0,0.0,0.0,0.0,3000.0,0.0,13307.832438773294,15000.0,277929.4670911381,5533186.796393543,87,-0.0,0.0
2045-07-28 01:00:00,19845.878234945354,3556.7,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,13289.178234945357,12000.0,272685.51488187164,5509850.882184049,87,-0.0,0.0
2045-07-28 02:00:00,19891.601241732405,3556.7,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,13334.901241732412,9000.0,267441.56267260516,5486478.389569126,86,-0.0,0.0
2045-07-28 03:00:00,19898.745461542887,3556.7,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,13342.04546154289,6000.0,262197.6104633387,5463100.181578355,86,-0.0,0.0
2045-07-28 04:00:00,19880.64677135634,3556.7,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,13323.946771356335,3000.0,256953.65825407216,5439736.452539733,85,-0.0,0.0
2045-07-28 05:00:00,19834.923764569292,3556.7,5.408430000000001,2317.946329148451,101.16970415967486,2419.1160333081257,0.0,3000.0,0.0,10853.699301261164,0.0,251709.70604480567,5418348.9214771865,85,-0.0,0.0
2045-07-28 06:00:00,19898.269180222185,3556.7,10.723299999999998,23548.390384987346,1027.7993319892457,24576.18971697659,0.0,-3000.0,-5245.343836754408,0.0,2400.0,251711.0976722936,5405644.349855649,85,-0.0,0.0
2045-07-28 07:00:00,20032.104231338453,3556.7,0.0,38399.53409528573,1675.9963142531426,40075.53040953887,0.0,-3000.0,0.0,-20600.126178200422,4800.0,246467.1454630271,5413539.904412313,85,-0.0,0.0
2045-07-28 08:00:00,20315.967898474737,3556.7,0.0,45474.21778193598,1984.7798467280415,47458.99762866402,0.0,-778.4369407049599,0.0,-29921.292789484323,5422.749552563968,241223.1932537606,5430756.6255802605,85,-0.0,0.0
2045-07-28 09:00:00,20691.75386050582,3556.7,0.0,58600.723749594756,2557.702829757643,61158.426579352395,0.0,-3000.0,0.0,-41023.37271884658,7822.749552563968,235979.24104449412,5459075.426677571,85,-0.0,0.0
2045-07-28 10:00:00,21162.319805355903,3556.7,0.0,65429.195404640275,2855.7401261852415,68284.93553082552,0.0,-3000.0,-47679.31572546961,0.0,10222.749552563968,278414.6045606972,5446370.8550560335,86,-0.0,0.0
2045-07-28 11:00:00,21667.17800529627,3556.7,0.0,76578.2153543821,3342.353226670648,79920.56858105275,0.0,-3000.0,-21727.257817809033,-37082.83275794745,12622.749552563968,294897.91016923974,5470749.116192444,86,-0.0,0.0
2045-07-28 12:00:00,22072.017127889958,3556.7,44.602599999999995,82644.46706119954,3607.12246779553,86251.58952899507,0.0,-3000.0,-1258.0168934213798,-63522.858107683736,15022.749552563968,290911.9748533946,5521567.402678591,87,-0.0,0.0
2045-07-28 13:00:00,22365.882702760915,3556.7,150.10700000000003,80873.66337238716,3529.8334973525334,84403.4968697397,0.0,-2221.56305929504,0.0,-63522.858107683736,16800.0,285668.02264412807,5572385.689164738,88,-0.0,0.0
2045-07-28 14:00:00,22528.29463311909,3556.7,381.55,81758.7748958105,3568.465311146925,85327.24020695742,0.0,-3000.0,-214.3374661545895,-63522.858107683736,19200.0,280638.4079010161,5623203.975650885,89,-0.0,0.0
2045-07-28 15:00:00,22512.101068215343,3556.7,1019.6700000000001,58460.973955425216,2551.6032729410267,61012.577228366245,0.0,0.0,0.0,-43076.8461601509,19200.0,275394.4556917496,5653576.250189499,89,-0.0,0.0
2045-07-28 16:00:00,22259.671968245155,3556.7,1239.3500000000001,62233.9705523151,2716.2804894506257,64950.251041765725,0.0,-3000.0,-44486.62907352057,0.0,21600.0,314637.13255600363,5640871.678567962,89,-0.0,0.0
2045-07-28 17:00:00,21837.686718106313,3556.7,1602.3100000000002,43490.256333615325,1898.1873358201044,45388.44366943543,0.0,-3000.0,-5243.952209266514,-20465.814742062605,24000.0,314637.13255600363,5648632.921688488,89,-0.0,0.0
2045-07-28 18:00:00,21362.357960049252,3556.7,2038.1200000000001,7837.845190557097,342.0926831680787,8179.937873725176,0.0,0.0,0.0,7587.600086324077,24000.0,309393.18034673715,5629858.269997891,89,-0.0,0.0
2045-07-28 19:00:00,20977.0463716042,3556.7,2115.32,0.0,0.0,0.0,0.0,0.0,0.0,15305.026371604195,24000.0,304149.22813747067,5604909.677279071,89,-0.0,0.0
2045-07-28 20:00:00,20626.503319570133,3556.7,2115.32,0.0,0.0,0.0,0.0,3000.0,0.0,11954.483319570136,21000.0,298905.2759282042,5582641.519001878,88,-0.0,0.0
