datetime,demand_mw,nuclear_mw,wind_mw,solar_new_mw,solar_existing_mw,solar_total_mw,gas_mw,bath_discharge_mw,bath_charge_mw,bath_soc_mwh,na_discharge_mw,na_charge_mw,na_soc_mwh,ironair_discharge_mw,ironair_charge_mw,ironair_soc_mwh,curtailment_mwh,unserved_mwh
2045-02-06 17:00:00,20283.195663462306,3695.3,327.704,258.90739009895907,8.737611056641333,267.6450011556004,0.0,3000.0,3000.0,23400.0,49721.489606988245,33728.942944681534,278963.49668515456,25823.175879749946,25823.175879749946,384179.74411708344,0.0,0.0
2045-02-06 18:00:00,20188.62748868473,3695.3,637.759,0.0,0.0,0.0,0.0,3000.0,3000.0,22800.0,49721.489606988245,33865.921118303515,259721.33608463948,25823.175879749946,25823.175879749946,379015.1089411334,0.0,0.0
2045-02-06 19:00:00,20202.691473651652,3695.3,829.818,0.0,0.0,0.0,0.0,3000.0,3000.0,22200.0,49721.489606988245,34043.91613333659,240639.3709976542,25823.175879749946,25823.175879749946,373850.4737651834,0.0,0.0
2045-02-06 20:00:00,20257.492518522762,3695.3,1603.3600000000001,0.0,0.0,0.0,0.0,3000.0,3000.0,21600.0,49721.489606988245,34762.65708846548,222204.27277028488,25823.175879749946,25823.175879749946,368685.8385892334,0.0,0.0
2045-02-06 21:00:00,20350.120833304903,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,21000.0,49721.489606988245,35181.98877368334,204146.57305961166,25823.175879749946,25823.175879749946,363521.2034132834,0.0,0.0
2045-02-06 22:00:00,20524.708232894278,3695.3,2096.3500000000004,0.0,0.0,0.0,0.0,3000.0,3000.0,20400.0,49721.489606988245,34988.43137409397,185914.671689308,25823.175879749946,25823.175879749946,358356.5682373334,0.0,0.0
2045-02-06 23:00:00,20450.023623069937,3695.3,2097.34,0.0,0.0,0.0,0.0,3000.0,3000.0,19800.0,49721.489606988245,35064.10598391831,167750.87746784624,25823.175879749946,25823.175879749946,353191.9330613834,0.0,0.0
2045-02-07 00:00:00,20231.78937358321,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,19200.0,49721.489606988245,35300.32023340503,149799.67607092252,25823.175879749946,25823.175879749946,348027.29788543336,0.0,0.0
2045-02-07 01:00:00,20054.77714899954,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,18600.0,49721.489606988245,35477.332457988705,132007.78567612413,25823.175879749946,25823.175879749946,342862.66270948335,0.0,0.0
2045-02-07 02:00:00,20001.91596412387,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,18000.0,49721.489606988245,35530.193642864375,114263.47034771382,25823.175879749946,25823.175879749946,337698.02753353334,0.0,0.0
2045-02-07 03:00:00,20022.28449407596,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,17400.0,49721.489606988245,35509.82511291228,96500.82334234663,25823.175879749946,25823.175879749946,332533.39235758333,0.0,0.0
2045-02-07 04:00:00,20212.8757386277,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,16800.0,49721.489606988245,35319.23386836055,78566.64421688288,25823.175879749946,25823.175879749946,327368.7571816333,0.0,0.0
2045-02-07 05:00:00,20511.129212926215,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,16200.0,49721.489606988245,35020.98039406203,60364.03696455047,25823.175879749946,25823.175879749946,322204.1220056833,0.0,0.0
2045-02-07 06:00:00,20373.399153250153,3695.3,2115.32,0.0,0.0,0.0,0.0,3000.0,3000.0,15600.0,49721.489606988245,35158.710453738095,42285.38676592651,25823.175879749946,25823.175879749946,317039.4868297333,0.0,0.0
2045-02-07 07:00:00,20258.947413519338,3695.3,2115.32,2331.9145394910342,78.6974920090605,2410.612031500095,0.0,3000.0,3000.0,15000.0,49721.489606988245,37683.774224969005,26479.293961410367,25823.175879749946,25823.175879749946,311874.8516537833,0.0,0.0
2045-02-07 08:00:00,20281.74076846573,3695.3,2115.32,7453.974782334695,251.55686923096118,7705.531651565656,0.0,3000.0,3000.0,14400.0,49721.489606988245,42955.90049008817,15418.114795501475,25823.175879749946,25823.175879749946,306710.2164778333,0.0,0.0
2045-02-07 09:00:00,20330.23726835167,3695.3,2115.32,32475.61413092956,1095.9875845690217,33571.60171549858,0.0,3000.0,3000.0,13800.0,30669.505159841334,49721.489606988245,29497.95028194956,25823.175879749946,25823.175879749946,301545.58130188327,0.0,0.0
2045-02-07 10:00:00,20370.004398258137,3695.3,2115.32,54948.69706861208,1854.4095742930683,56803.10664290514,0.0,3000.0,3000.0,13200.0,7477.767362341248,49721.489606988245,66769.52356589773,25823.175879749946,25823.175879749946,296380.94612593326,0.0,0.0
